scope_code,scope_name,year,series_id,series_name,value,status,source,source_url,source_note
CAN,Canada,1989,revenue,Revenue,40.5350,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1989,primary_expenditure,Primary expenditure,40.7530,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1989,gross_debt,Gross debt,70.9870,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1989,net_debt,Net debt,41.3740,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1990,overall_balance,Overall balance,-5.9110,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1990,primary_balance,Primary balance,-0.8580,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1990,revenue,Revenue,42.1790,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1990,primary_expenditure,Primary expenditure,43.0370,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1990,gross_debt,Gross debt,73.7440,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1990,net_debt,Net debt,43.9270,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1991,overall_balance,Overall balance,-8.3590,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1991,primary_balance,Primary balance,-3.1660,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1991,revenue,Revenue,43.0780,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1991,primary_expenditure,Primary expenditure,46.2440,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1991,gross_debt,Gross debt,81.6580,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1991,net_debt,Net debt,50.3030,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1992,overall_balance,Overall balance,-9.1990,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1992,primary_balance,Primary balance,-3.9730,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1992,revenue,Revenue,43.3080,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1992,primary_expenditure,Primary expenditure,47.2810,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1992,gross_debt,Gross debt,88.2300,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1992,net_debt,Net debt,56.7180,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1993,overall_balance,Overall balance,-8.9350,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1993,primary_balance,Primary balance,-3.7260,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1993,revenue,Revenue,42.5430,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1993,primary_expenditure,Primary expenditure,46.2690,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1993,gross_debt,Gross debt,94.7300,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1993,net_debt,Net debt,62.0960,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1994,overall_balance,Overall balance,-6.9360,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1994,primary_balance,Primary balance,-1.8670,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1994,revenue,Revenue,42.0760,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1994,primary_expenditure,Primary expenditure,43.9430,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1994,gross_debt,Gross debt,97.4800,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1994,net_debt,Net debt,66.1560,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1995,overall_balance,Overall balance,-5.4900,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1995,primary_balance,Primary balance,0.0850,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1995,revenue,Revenue,42.2450,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1995,primary_expenditure,Primary expenditure,42.1600,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1995,gross_debt,Gross debt,100.0840,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1995,net_debt,Net debt,66.6820,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1996,overall_balance,Overall balance,-3.0530,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1996,primary_balance,Primary balance,2.1410,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1996,revenue,Revenue,42.8110,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1996,primary_expenditure,Primary expenditure,40.6700,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1996,gross_debt,Gross debt,100.2440,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1996,net_debt,Net debt,65.8780,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1997,overall_balance,Overall balance,0.0390,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1997,primary_balance,Primary balance,4.7200,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1997,revenue,Revenue,43.5020,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1997,primary_expenditure,Primary expenditure,38.7820,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1997,gross_debt,Gross debt,95.2720,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1997,net_debt,Net debt,61.5230,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1998,overall_balance,Overall balance,0.1430,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1998,primary_balance,Primary balance,4.7980,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1998,revenue,Revenue,43.5490,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1998,primary_expenditure,Primary expenditure,38.7510,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1998,gross_debt,Gross debt,93.2900,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1998,net_debt,Net debt,57.4630,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1999,overall_balance,Overall balance,1.6560,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1999,primary_balance,Primary balance,5.7610,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1999,revenue,Revenue,43.4290,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1999,primary_expenditure,Primary expenditure,37.6680,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,1999,gross_debt,Gross debt,88.9660,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,1999,net_debt,Net debt,50.5080,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,2000,overall_balance,Overall balance,2.6400,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,2000,primary_balance,Primary balance,5.6590,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,2000,revenue,Revenue,43.1970,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,2000,primary_expenditure,Primary expenditure,37.5380,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,2000,gross_debt,Gross debt,80.4370,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,2000,net_debt,Net debt,41.9890,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,2001,overall_balance,Overall balance,0.5290,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,2001,primary_balance,Primary balance,3.3800,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,2001,revenue,Revenue,41.6320,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,2001,primary_expenditure,Primary expenditure,38.2520,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
CAN,Canada,2001,gross_debt,Gross debt,81.4620,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,2001,net_debt,Net debt,40.2890,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,2002,overall_balance,Overall balance,-0.2340,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,2002,primary_balance,Primary balance,2.2560,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
CAN,Canada,2002,revenue,Revenue,40.1600,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
