"date","chart_id","series_id","series_name","country","value","axis","unit","source","source_url","frequency","source_note"
"2017-08-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.47,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2017-09-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.342,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2017-10-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",0.78,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2017-11-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",0.768,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2017-12-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",0.632,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2018-01-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.797,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2021-06-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.829,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2021-07-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",2.495,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2021-08-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",2.364,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2021-09-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",2.344,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2021-10-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",2.503,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2021-11-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",2.764,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2021-12-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",3.005,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2022-01-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",2.935,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2022-02-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",2.811,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2022-03-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",3.071,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2022-04-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",3.664,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2022-05-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",4.215,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2022-06-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",2.265,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2022-07-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",2.371,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2022-08-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",2.075,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2022-09-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",6.554,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2022-10-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",6.463,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2022-11-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",6.96,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2022-12-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",4.612,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2023-01-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",6.121,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2023-02-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",6.182,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2023-03-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",6.031,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
