date,geo,country,component,nsa_index,release
2011-06-01,FR,France,core,96.54386575,FIN
2011-07-01,FR,France,core,95.88837878,FIN
2011-08-01,FR,France,core,96.66091699,FIN
2011-09-01,FR,France,core,96.47363500,FIN
2011-10-01,FR,France,core,96.59068625,FIN
2011-11-01,FR,France,core,96.71944261,FIN
2011-12-01,FR,France,core,97.26958346,FIN
2012-01-01,FR,France,core,96.37999401,FIN
2012-02-01,FR,France,core,96.74285286,FIN
2012-03-01,FR,France,core,97.69096794,FIN
2012-04-01,FR,France,core,97.91336530,FIN
2012-05-01,FR,France,core,97.98359604,FIN
2012-06-01,FR,France,core,98.24110878,FIN
2012-07-01,FR,France,core,97.63244231,FIN
2012-08-01,FR,France,core,98.27622415,FIN
2012-09-01,FR,France,core,97.91336530,FIN
2012-10-01,FR,France,core,97.77290381,FIN
2012-11-01,FR,France,core,97.67926281,FIN
2012-12-01,FR,France,core,98.24110878,FIN
2013-01-01,FR,France,core,97.22276296,FIN
2013-02-01,FR,France,core,97.44516032,FIN
2013-03-01,FR,France,core,98.48691639,FIN
2013-04-01,FR,France,core,98.39327540,FIN
2013-05-01,FR,France,core,98.60396764,FIN
2013-06-01,FR,France,core,98.73272400,FIN
2013-07-01,FR,France,core,98.31133953,FIN
2013-08-01,FR,France,core,98.90830087,FIN
2013-09-01,FR,France,core,98.65078813,FIN
2013-10-01,FR,France,core,98.62737788,FIN
2013-11-01,FR,France,core,98.62737788,FIN
2013-12-01,FR,France,core,99.04876236,FIN
2014-01-01,FR,France,core,97.97189092,FIN
2014-02-01,FR,France,core,98.81465987,FIN
2014-03-01,FR,France,core,99.57549296,FIN
2014-04-01,FR,France,core,99.59890321,FIN
2014-05-01,FR,France,core,99.63401858,FIN
2014-06-01,FR,France,core,99.63401858,FIN
2014-07-01,FR,France,core,99.20092898,FIN
2014-08-01,FR,France,core,100.13733893,FIN
2014-09-01,FR,France,core,99.52867246,FIN
2014-10-01,FR,France,core,99.44673659,FIN
2014-11-01,FR,France,core,99.29456997,FIN
2014-12-01,FR,France,core,99.75106982,FIN
2015-01-01,FR,France,core,98.38157027,FIN
2015-02-01,FR,France,core,99.09558286,FIN
2015-03-01,FR,France,core,99.97346719,FIN
2015-04-01,FR,France,core,100.13733893,FIN
2015-05-01,FR,France,core,100.33632604,FIN
2015-06-01,FR,France,core,100.35973629,FIN
2015-07-01,FR,France,core,99.96176206,FIN
2015-08-01,FR,France,core,100.74600539,FIN
2015-09-01,FR,France,core,100.20756967,FIN
2015-10-01,FR,France,core,100.20756967,FIN
2015-11-01,FR,France,core,100.02028768,FIN
2015-12-01,FR,France,core,100.58213365,FIN
2016-01-01,FR,France,core,99.23604435,FIN
2016-02-01,FR,France,core,99.77448007,FIN
2016-03-01,FR,France,core,100.65236440,FIN
2016-04-01,FR,France,core,100.75771052,FIN
2016-05-01,FR,France,core,100.89817201,FIN
2016-06-01,FR,France,core,101.00351813,FIN
2016-07-01,FR,France,core,100.55872340,FIN
2016-08-01,FR,France,core,101.21421037,FIN
2016-09-01,FR,France,core,100.89817201,FIN
2016-10-01,FR,France,core,100.81623614,FIN
2016-11-01,FR,France,core,100.66406952,FIN
2016-12-01,FR,France,core,101.01522325,FIN
2017-01-01,FR,France,core,99.90323644,FIN
2017-02-01,FR,France,core,100.03199281,FIN
2017-03-01,FR,France,core,101.14397962,FIN
2017-04-01,FR,France,core,101.33126161,FIN
2017-05-01,FR,France,core,101.37808211,FIN
2017-06-01,FR,France,core,101.58877435,FIN
2017-07-01,FR,France,core,101.14397962,FIN
2017-08-01,FR,France,core,101.79946659,FIN
2017-09-01,FR,France,core,101.46001798,FIN
2017-10-01,FR,France,core,101.40149236,FIN
2017-11-01,FR,France,core,101.26103087,FIN
2017-12-01,FR,France,core,101.67071022,FIN
2018-01-01,FR,France,core,100.85135151,FIN
2018-02-01,FR,France,core,100.87476176,FIN
2018-03-01,FR,France,core,102.11550494,FIN
2018-04-01,FR,France,core,102.26767156,FIN
2018-05-01,FR,France,core,102.49006892,FIN
2018-06-01,FR,France,core,102.44324843,FIN
2018-07-01,FR,France,core,102.13891519,FIN
2018-08-01,FR,France,core,102.82951753,FIN
2018-09-01,FR,France,core,102.22085106,FIN
2018-10-01,FR,France,core,102.18573569,FIN
2018-11-01,FR,France,core,101.99845370,FIN
2018-12-01,FR,France,core,102.30278693,FIN
2019-01-01,FR,France,core,101.50683848,FIN
2019-02-01,FR,France,core,101.46001798,FIN
2019-03-01,FR,France,core,102.40813305,FIN
2019-04-01,FR,France,core,102.82951753,FIN
2019-05-01,FR,France,core,102.74758166,FIN
2019-06-01,FR,France,core,103.15726101,FIN
2019-07-01,FR,France,core,102.81781241,FIN
2019-08-01,FR,France,core,103.48500450,FIN
2019-09-01,FR,France,core,103.02850464,FIN
2019-10-01,FR,France,core,103.02850464,FIN
2019-11-01,FR,France,core,102.84122266,FIN
2019-12-01,FR,France,core,103.30942763,FIN
2020-01-01,FR,France,core,102.37301768,FIN
2020-02-01,FR,France,core,102.67735091,FIN
2020-03-01,FR,France,core,103.08703027,FIN
2020-04-01,FR,France,core,103.11044052,FIN
2020-05-01,FR,France,core,103.43818400,FIN
2020-06-01,FR,France,core,103.57864549,FIN
2020-07-01,FR,France,core,104.30436320,FIN
2020-08-01,FR,France,core,104.04685046,FIN
2020-09-01,FR,France,core,103.43818400,FIN
2020-10-01,FR,France,core,103.32113275,FIN
2020-11-01,FR,France,core,103.25090201,FIN
2020-12-01,FR,France,core,103.49670962,FIN
2021-01-01,FR,France,core,103.55523524,FIN
2021-02-01,FR,France,core,103.33283788,FIN
2021-03-01,FR,France,core,104.07026071,FIN
2021-04-01,FR,France,core,104.26924783,FIN
2021-05-01,FR,France,core,104.56187594,FIN
2021-06-01,FR,France,core,104.87791429,FIN
2021-07-01,FR,France,core,104.65551693,FIN
2021-08-01,FR,France,core,105.41635001,FIN
2021-09-01,FR,France,core,105.14713215,FIN
2021-10-01,FR,France,core,105.18224753,FIN
2021-11-01,FR,France,core,105.41635001,FIN
2021-12-01,FR,France,core,105.69727300,FIN
2022-01-01,FR,France,core,105.34611927,FIN
2022-02-01,FR,France,core,106.02501648,FIN
2022-03-01,FR,France,core,106.77414444,FIN
2022-04-01,FR,France,core,107.55838777,FIN
2022-05-01,FR,France,core,108.12023374,FIN
2022-06-01,FR,France,core,108.33092598,FIN
2022-07-01,FR,France,core,108.81083608,FIN
2022-08-01,FR,France,core,109.77065628,FIN
2022-09-01,FR,France,core,109.04493857,FIN
2022-10-01,FR,France,core,109.45461792,FIN
2022-11-01,FR,France,core,109.79406653,FIN
2022-12-01,FR,France,core,110.16863051,FIN
2023-01-01,FR,France,core,109.79406653,FIN
2023-02-01,FR,France,core,110.84752772,FIN
2023-03-01,FR,France,core,111.64347618,FIN
2023-04-01,FR,France,core,112.60329637,FIN
2023-05-01,FR,France,core,112.83739886,FIN
2023-06-01,FR,France,core,113.09491160,FIN
2023-07-01,FR,France,core,113.45777045,FIN
2023-08-01,FR,France,core,114.14837279,FIN
2023-09-01,FR,France,core,112.96615523,FIN
2023-10-01,FR,France,core,113.32901408,FIN
2023-11-01,FR,France,core,112.97786035,FIN
2023-12-01,FR,France,core,113.38753971,FIN
2024-01-01,FR,France,core,112.70864249,FIN
2024-02-01,FR,France,core,113.63334732,FIN
2024-03-01,FR,France,core,114.12496254,FIN
2024-04-01,FR,France,core,115.15501349,FIN
2024-05-01,FR,France,core,115.47105184,FIN
2024-06-01,FR,France,core,115.88073120,FIN
2024-07-01,FR,France,core,116.05630806,FIN
2024-08-01,FR,France,core,117.12147438,FIN
2024-09-01,FR,France,core,115.37741085,FIN
2024-10-01,FR,France,core,115.69344921,FIN
2024-11-01,FR,France,core,115.44764159,FIN
2024-12-01,FR,France,core,115.69344921,FIN
2025-01-01,FR,France,core,115.01455199,FIN
2025-02-01,FR,France,core,115.78709020,FIN
2025-03-01,FR,France,core,116.23188493,FIN
2025-04-01,FR,France,core,117.32046149,FIN
2025-05-01,FR,France,core,117.09806413,FIN
2025-06-01,FR,France,core,117.74184597,FIN
2025-07-01,FR,France,core,118.08129458,FIN
2025-08-01,FR,France,core,118.79530716,FIN
2025-09-01,FR,France,core,117.13317950,FIN
2025-10-01,FR,France,core,117.37898711,FIN
2025-11-01,FR,France,core,116.86396164,FIN
2025-12-01,FR,France,core,117.18000000,FIN
2026-01-01,FR,France,core,116.22017980,FIN
2026-02-01,FR,France,core,117.29705124,FIN
2026-03-01,FR,France,core,117.78866647,FIN
2026-04-01,FR,France,core,118.91235841,FIN
2026-05-01,FR,France,core,118.94747378,FIN
2026-06-01,FR,France,core,119.14646089,FIN
2026-07-01,FR,France,core,119.79024273,FIN
1996-01-01,FR,France,core_exvolatile,76.88626460,FIN
1996-02-01,FR,France,core_exvolatile,77.17558263,FIN
1996-03-01,FR,France,core_exvolatile,77.59750474,FIN
1996-04-01,FR,France,core_exvolatile,77.64572441,FIN
1996-05-01,FR,France,core_exvolatile,77.70599900,FIN
1996-06-01,FR,France,core_exvolatile,77.75421867,FIN
1996-07-01,FR,France,core_exvolatile,77.62161458,FIN
1996-08-01,FR,France,core_exvolatile,77.66983425,FIN
1996-09-01,FR,France,core_exvolatile,77.82654818,FIN
1996-10-01,FR,France,core_exvolatile,77.92298752,FIN
1996-11-01,FR,France,core_exvolatile,77.71805392,FIN
1996-12-01,FR,France,core_exvolatile,77.82654818,FIN
1997-01-01,FR,France,core_exvolatile,77.74216375,FIN
1997-02-01,FR,France,core_exvolatile,78.17614079,FIN
1997-03-01,FR,France,core_exvolatile,78.42929406,FIN
1997-04-01,FR,France,core_exvolatile,78.46545881,FIN
1997-05-01,FR,France,core_exvolatile,78.48956865,FIN
1997-06-01,FR,France,core_exvolatile,78.47751373,FIN
1997-07-01,FR,France,core_exvolatile,78.34490964,FIN
1997-08-01,FR,France,core_exvolatile,78.57395307,FIN
1997-09-01,FR,France,core_exvolatile,78.69450225,FIN
1997-10-01,FR,France,core_exvolatile,78.56189815,FIN
1997-11-01,FR,France,core_exvolatile,78.54984324,FIN
1997-12-01,FR,France,core_exvolatile,78.67039241,FIN
1998-01-01,FR,France,core_exvolatile,78.35696455,FIN
1998-02-01,FR,France,core_exvolatile,78.82710634,FIN
1998-03-01,FR,France,core_exvolatile,79.06820469,FIN
1998-04-01,FR,France,core_exvolatile,79.17669895,FIN
1998-05-01,FR,France,core_exvolatile,79.18875387,FIN
1998-06-01,FR,France,core_exvolatile,79.26108337,FIN
1998-07-01,FR,France,core_exvolatile,79.03203994,FIN
1998-08-01,FR,France,core_exvolatile,79.29724813,FIN
1998-09-01,FR,France,core_exvolatile,79.41779730,FIN
1998-10-01,FR,France,core_exvolatile,79.40574239,FIN
1998-11-01,FR,France,core_exvolatile,79.33341288,FIN
1998-12-01,FR,France,core_exvolatile,79.41779730,FIN
1999-01-01,FR,France,core_exvolatile,79.06820469,FIN
1999-02-01,FR,France,core_exvolatile,79.45396206,FIN
1999-03-01,FR,France,core_exvolatile,79.70711533,FIN
1999-04-01,FR,France,core_exvolatile,79.83971942,FIN
1999-05-01,FR,France,core_exvolatile,79.83971942,FIN
1999-06-01,FR,France,core_exvolatile,79.88793909,FIN
1999-07-01,FR,France,core_exvolatile,79.62273090,FIN
1999-08-01,FR,France,core_exvolatile,79.86382926,FIN
1999-09-01,FR,France,core_exvolatile,79.89999401,FIN
1999-10-01,FR,France,core_exvolatile,79.82766450,FIN
1999-11-01,FR,France,core_exvolatile,79.74328008,FIN
1999-12-01,FR,France,core_exvolatile,79.88793909,FIN
2000-01-01,FR,France,core_exvolatile,79.76738992,FIN
2000-02-01,FR,France,core_exvolatile,79.77944483,FIN
2000-03-01,FR,France,core_exvolatile,80.14109236,FIN
2000-04-01,FR,France,core_exvolatile,80.11698253,FIN
2000-05-01,FR,France,core_exvolatile,80.16520220,FIN
2000-06-01,FR,France,core_exvolatile,80.27369646,FIN
2000-07-01,FR,France,core_exvolatile,80.11698253,FIN
2000-08-01,FR,France,core_exvolatile,80.35808088,FIN
2000-09-01,FR,France,core_exvolatile,80.46657514,FIN
2000-10-01,FR,France,core_exvolatile,80.55095956,FIN
2000-11-01,FR,France,core_exvolatile,80.56301448,FIN
2000-12-01,FR,France,core_exvolatile,80.67150874,FIN
2001-01-01,FR,France,core_exvolatile,80.56301448,FIN
2001-02-01,FR,France,core_exvolatile,80.73178333,FIN
2001-03-01,FR,France,core_exvolatile,81.04521118,FIN
2001-04-01,FR,France,core_exvolatile,81.31041937,FIN
2001-05-01,FR,France,core_exvolatile,81.40685871,FIN
2001-06-01,FR,France,core_exvolatile,81.49124314,FIN
2001-07-01,FR,France,core_exvolatile,81.44302346,FIN
2001-08-01,FR,France,core_exvolatile,81.78056116,FIN
2001-09-01,FR,France,core_exvolatile,81.91316525,FIN
2001-10-01,FR,France,core_exvolatile,82.03371443,FIN
2001-11-01,FR,France,core_exvolatile,81.94933000,FIN
2001-12-01,FR,France,core_exvolatile,82.16631852,FIN
2002-01-01,FR,France,core_exvolatile,82.32303245,FIN
2002-02-01,FR,France,core_exvolatile,82.46769146,FIN
2002-03-01,FR,France,core_exvolatile,82.82933899,FIN
2002-04-01,FR,France,core_exvolatile,83.04632751,FIN
2002-05-01,FR,France,core_exvolatile,83.21509636,FIN
2002-06-01,FR,France,core_exvolatile,83.28742586,FIN
2002-07-01,FR,France,core_exvolatile,83.35975537,FIN
2002-08-01,FR,France,core_exvolatile,83.61290864,FIN
2002-09-01,FR,France,core_exvolatile,83.69729306,FIN
2002-10-01,FR,France,core_exvolatile,83.75756765,FIN
2002-11-01,FR,France,core_exvolatile,83.79373240,FIN
2002-12-01,FR,France,core_exvolatile,83.93839141,FIN
2003-01-01,FR,France,core_exvolatile,83.82989715,FIN
2003-02-01,FR,France,core_exvolatile,84.39647828,FIN
2003-03-01,FR,France,core_exvolatile,84.63757664,FIN
2003-04-01,FR,France,core_exvolatile,84.77018073,FIN
2003-05-01,FR,France,core_exvolatile,84.95100449,FIN
2003-06-01,FR,France,core_exvolatile,85.04744383,FIN
2003-07-01,FR,France,core_exvolatile,84.93894958,FIN
2003-08-01,FR,France,core_exvolatile,85.18004793,FIN
2003-09-01,FR,France,core_exvolatile,85.46936595,FIN
2003-10-01,FR,France,core_exvolatile,85.75868397,FIN
2003-11-01,FR,France,core_exvolatile,85.93950774,FIN
2003-12-01,FR,France,core_exvolatile,86.13238642,FIN
2004-01-01,FR,France,core_exvolatile,85.99978233,FIN
2004-02-01,FR,France,core_exvolatile,86.60252821,FIN
2004-03-01,FR,France,core_exvolatile,86.80746181,FIN
2004-04-01,FR,France,core_exvolatile,86.97623065,FIN
2004-05-01,FR,France,core_exvolatile,87.12088967,FIN
2004-06-01,FR,France,core_exvolatile,87.15705442,FIN
2004-07-01,FR,France,core_exvolatile,87.13294458,FIN
2004-08-01,FR,France,core_exvolatile,87.49459211,FIN
2004-09-01,FR,France,core_exvolatile,87.47048228,FIN
2004-10-01,FR,France,core_exvolatile,87.47048228,FIN
2004-11-01,FR,France,core_exvolatile,87.45842736,FIN
2004-12-01,FR,France,core_exvolatile,87.62719621,FIN
2005-01-01,FR,France,core_exvolatile,87.19321917,FIN
2005-02-01,FR,France,core_exvolatile,87.66336096,FIN
2005-03-01,FR,France,core_exvolatile,87.98884373,FIN
2005-04-01,FR,France,core_exvolatile,88.08528308,FIN
2005-05-01,FR,France,core_exvolatile,88.19377733,FIN
2005-06-01,FR,France,core_exvolatile,88.21788717,FIN
2005-07-01,FR,France,core_exvolatile,87.91651423,FIN
2005-08-01,FR,France,core_exvolatile,88.39871093,FIN
2005-09-01,FR,France,core_exvolatile,88.50720519,FIN
2005-10-01,FR,France,core_exvolatile,88.45898552,FIN
2005-11-01,FR,France,core_exvolatile,88.44693060,FIN
2005-12-01,FR,France,core_exvolatile,88.63980929,FIN
2006-01-01,FR,France,core_exvolatile,88.32638143,FIN
2006-02-01,FR,France,core_exvolatile,88.62775437,FIN
2006-03-01,FR,France,core_exvolatile,89.03762157,FIN
2006-04-01,FR,France,core_exvolatile,89.21844533,FIN
2006-05-01,FR,France,core_exvolatile,89.37515926,FIN
2006-06-01,FR,France,core_exvolatile,89.43543385,FIN
2006-07-01,FR,France,core_exvolatile,89.20639041,FIN
2006-08-01,FR,France,core_exvolatile,89.60420270,FIN
2006-09-01,FR,France,core_exvolatile,89.56803794,FIN
2006-10-01,FR,France,core_exvolatile,89.61625761,FIN
2006-11-01,FR,France,core_exvolatile,89.70064204,FIN
2006-12-01,FR,France,core_exvolatile,90.00201498,FIN
2007-01-01,FR,France,core_exvolatile,89.58009286,FIN
2007-02-01,FR,France,core_exvolatile,89.84530105,FIN
2007-03-01,FR,France,core_exvolatile,90.21900349,FIN
2007-04-01,FR,France,core_exvolatile,90.47215676,FIN
2007-05-01,FR,France,core_exvolatile,90.61681578,FIN
2007-06-01,FR,France,core_exvolatile,90.65298053,FIN
2007-07-01,FR,France,core_exvolatile,90.42393709,FIN
2007-08-01,FR,France,core_exvolatile,91.00257314,FIN
2007-09-01,FR,France,core_exvolatile,91.01462806,FIN
2007-10-01,FR,France,core_exvolatile,91.14723215,FIN
2007-11-01,FR,France,core_exvolatile,91.35216575,FIN
2007-12-01,FR,France,core_exvolatile,91.74997803,FIN
2008-01-01,FR,France,core_exvolatile,91.54504443,FIN
2008-02-01,FR,France,core_exvolatile,91.90669196,FIN
2008-03-01,FR,France,core_exvolatile,92.49738293,FIN
2008-04-01,FR,France,core_exvolatile,92.70231653,FIN
2008-05-01,FR,France,core_exvolatile,92.81081078,FIN
2008-06-01,FR,France,core_exvolatile,92.88314029,FIN
2008-07-01,FR,France,core_exvolatile,92.56971243,FIN
2008-08-01,FR,France,core_exvolatile,93.12423864,FIN
2008-09-01,FR,France,core_exvolatile,93.10012881,FIN
2008-10-01,FR,France,core_exvolatile,93.23273290,FIN
2008-11-01,FR,France,core_exvolatile,93.25684274,FIN
2008-12-01,FR,France,core_exvolatile,93.46177634,FIN
2009-01-01,FR,France,core_exvolatile,93.05190914,FIN
2009-02-01,FR,France,core_exvolatile,93.46177634,FIN
2009-03-01,FR,France,core_exvolatile,93.88369845,FIN
2009-04-01,FR,France,core_exvolatile,94.02835746,FIN
2009-05-01,FR,France,core_exvolatile,94.17301648,FIN
2009-06-01,FR,France,core_exvolatile,94.16096156,FIN
2009-07-01,FR,France,core_exvolatile,93.83547878,FIN
2009-08-01,FR,France,core_exvolatile,94.46233450,FIN
2009-09-01,FR,France,core_exvolatile,94.18507139,FIN
2009-10-01,FR,France,core_exvolatile,94.16096156,FIN
2009-11-01,FR,France,core_exvolatile,94.14890664,FIN
2009-12-01,FR,France,core_exvolatile,94.52260909,FIN
2010-01-01,FR,France,core_exvolatile,93.84753370,FIN
2010-02-01,FR,France,core_exvolatile,94.52260909,FIN
2010-03-01,FR,France,core_exvolatile,94.86014678,FIN
2010-04-01,FR,France,core_exvolatile,94.86014678,FIN
2010-05-01,FR,France,core_exvolatile,94.94453120,FIN
2010-06-01,FR,France,core_exvolatile,95.00480579,FIN
2010-07-01,FR,France,core_exvolatile,94.73959760,FIN
2010-08-01,FR,France,core_exvolatile,95.20973939,FIN
2010-09-01,FR,France,core_exvolatile,95.10124513,FIN
2010-10-01,FR,France,core_exvolatile,95.10124513,FIN
2010-11-01,FR,France,core_exvolatile,95.07713530,FIN
2010-12-01,FR,France,core_exvolatile,95.41467299,FIN
2011-01-01,FR,France,core_exvolatile,94.75165252,FIN
2011-02-01,FR,France,core_exvolatile,95.14946480,FIN
2011-03-01,FR,France,core_exvolatile,95.78837544,FIN
2011-04-01,FR,France,core_exvolatile,96.10180330,FIN
2011-05-01,FR,France,core_exvolatile,96.23440739,FIN
2011-06-01,FR,France,core_exvolatile,96.37906640,FIN
2011-07-01,FR,France,core_exvolatile,95.88481478,FIN
2011-08-01,FR,France,core_exvolatile,96.57194508,FIN
2011-09-01,FR,France,core_exvolatile,96.42728607,FIN
2011-10-01,FR,France,core_exvolatile,96.60810984,FIN
2011-11-01,FR,France,core_exvolatile,96.83715327,FIN
2011-12-01,FR,France,core_exvolatile,97.30729506,FIN
2012-01-01,FR,France,core_exvolatile,96.60810984,FIN
2012-02-01,FR,France,core_exvolatile,96.93359261,FIN
2012-03-01,FR,France,core_exvolatile,97.75332701,FIN
2012-04-01,FR,France,core_exvolatile,97.94620569,FIN
2012-05-01,FR,France,core_exvolatile,98.01853520,FIN
2012-06-01,FR,France,core_exvolatile,98.23552371,FIN
2012-07-01,FR,France,core_exvolatile,97.74127209,FIN
2012-08-01,FR,France,core_exvolatile,98.30785322,FIN
2012-09-01,FR,France,core_exvolatile,97.98237044,FIN
2012-10-01,FR,France,core_exvolatile,98.05469995,FIN
2012-11-01,FR,France,core_exvolatile,97.98237044,FIN
2012-12-01,FR,France,core_exvolatile,98.42840240,FIN
2013-01-01,FR,France,core_exvolatile,97.58455816,FIN
2013-02-01,FR,France,core_exvolatile,97.77743684,FIN
2013-03-01,FR,France,core_exvolatile,98.65744583,FIN
2013-04-01,FR,France,core_exvolatile,98.57306141,FIN
2013-05-01,FR,France,core_exvolatile,98.74183025,FIN
2013-06-01,FR,France,core_exvolatile,98.87443435,FIN
2013-07-01,FR,France,core_exvolatile,98.57306141,FIN
2013-08-01,FR,France,core_exvolatile,99.13964254,FIN
2013-09-01,FR,France,core_exvolatile,98.89854418,FIN
2013-10-01,FR,France,core_exvolatile,98.86237943,FIN
2013-11-01,FR,France,core_exvolatile,98.86237943,FIN
2013-12-01,FR,France,core_exvolatile,99.19991712,FIN
2014-01-01,FR,France,core_exvolatile,98.36812781,FIN
2014-02-01,FR,France,core_exvolatile,99.10347778,FIN
2014-03-01,FR,France,core_exvolatile,99.77855317,FIN
2014-04-01,FR,France,core_exvolatile,99.79060809,FIN
2014-05-01,FR,France,core_exvolatile,99.81471792,FIN
2014-06-01,FR,France,core_exvolatile,99.77855317,FIN
